Customer ID,TotalOrders,TotalItemsPurchased,TotalRevenue,AverageBasketSize,PurchaseFrequency,LastPurchaseGap,CustomerActivityStatus
15454.0,2,146,305.99,73.0,0.234375,361,Churned
15455.0,1,3,38.25,3.0,1.0,597,Churned
15456.0,10,2727,2091.52,272.7,0.6696428571428571,282,Churned
15457.0,1,132,237.07,132.0,1.0,261,Churned
15458.0,2,300,370.44,150.0,0.1595744680851064,24,Active
15459.0,2,121,202.82999999999998,60.5,0.75,416,Churned
15460.0,1,107,214.26,107.0,1.0,353,Churned
15461.0,2,230,429.7,115.0,0.3529411764705882,460,Churned
15462.0,4,495,737.05,123.75,0.3418803418803419,93,Churned
15463.0,1,106,126.14,106.0,1.0,28,Active
15464.0,1,348,1044.65,348.0,1.0,337,Churned
15465.0,32,2638,12100.4,82.4375,1.352112676056338,19,Active
15466.0,4,941,1560.46,235.25,0.18433179723502305,84,Active
15467.0,3,310,524.88,103.33333333333333,0.6338028169014085,8,Active
15468.0,3,1400,1430.48,466.6666666666667,0.26392961876832843,50,Active
15469.0,3,287,874.25,95.66666666666667,0.23195876288659795,49,Active
15470.0,1,232,63.419999999999995,232.0,1.0,575,Churned
15471.0,3,670,1292.01,223.33333333333334,0.1642335766423358,1,Active
15472.0,1,251,371.56,251.0,1.0,112,Churned
15473.0,8,776,2046.0,97.0,0.5581395348837209,13,Active
15474.0,1,55,150.35,55.0,1.0,595,Churned
15475.0,1,319,454.11,319.0,1.0,76,Active
15476.0,4,1174,2209.98,293.5,1.9354838709677418,379,Churned
15477.0,1,216,368.4,216.0,1.0,649,Churned
15478.0,3,894,1983.48,298.0,0.16853932584269662,39,Active
15479.0,1,38,147.4,38.0,1.0,732,Churned
15480.0,5,1852,6279.0,370.4,0.26833631484794274,115,Churned
15481.0,1,1450,1993.34,1450.0,1.0,400,Churned
15482.0,19,6516,14417.36,342.94736842105266,0.7905686546463245,15,Active
15483.0,10,905,817.82,90.5,0.574712643678161,160,Churned
15484.0,6,4074,4652.1,679.0,0.24590163934426232,0,Active
15485.0,7,2153,4810.92,307.57142857142856,0.297029702970297,29,Active
15486.0,1,40,102.0,40.0,1.0,526,Churned
15487.0,1,144,231.32,144.0,1.0,679,Churned
15488.0,5,251,431.92,50.2,0.30612244897959184,92,Churned
15489.0,8,1264,2419.61,158.0,0.35820895522388063,22,Active
15490.0,1,82,210.85,82.0,1.0,429,Churned
15491.0,6,1646,3100.09,274.3333333333333,1.2857142857142856,94,Churned
15492.0,2,483,659.4599999999999,241.5,1.3043478260869565,27,Active
15493.0,9,1206,4121.68,134.0,0.4340836012861736,32,Active
15494.0,5,3052,3702.6,610.4,0.21216407355021216,20,Active
15495.0,1,194,246.5,194.0,1.0,378,Churned
15496.0,1,98,146.14,98.0,1.0,630,Churned
15497.0,9,2937,8657.39,326.3333333333333,0.3840682788051209,17,Active
15498.0,44,12134,24972.86,275.77272727272725,1.8333333333333333,2,Active
15499.0,1,59,158.65,59.0,1.0,723,Churned
15500.0,4,572,1131.56,143.0,1.6438356164383563,7,Active
15501.0,2,205,399.95,102.5,2.0,404,Churned
15502.0,14,5559,13003.869999999999,397.07142857142856,0.7792207792207793,15,Active
15503.0,2,130,257.3,65.0,0.1652892561983471,362,Churned
15504.0,4,141,402.7,35.25,0.20547945205479454,80,Active
15505.0,5,2390,3610.96,478.0,1.4705882352941178,52,Active
15506.0,6,1637,2030.33,272.8333333333333,0.39647577092511016,22,Active
15507.0,1,160,475.86,160.0,1.0,171,Churned
15508.0,6,440,1000.27,73.33333333333333,3.913043478260869,188,Churned
15509.0,1,58,152.41,58.0,1.0,379,Churned
15510.0,1,2,250.0,2.0,1.0,330,Churned
15511.0,5,269,900.53,53.8,2.0547945205479454,11,Active
15512.0,4,235,331.58,58.75,0.23076923076923078,155,Churned
15513.0,35,10477,26437.05,299.34285714285716,1.588502269288956,32,Active
15514.0,18,4087,6392.06,227.05555555555554,0.7479224376731302,11,Active
15515.0,1,131,171.81,131.0,1.0,386,Churned
15516.0,3,27,62.43,9.0,3.0,44,Active
15517.0,1,293,267.03,293.0,1.0,232,Churned
15518.0,15,2810,4189.99,187.33333333333334,0.6870229007633588,63,Active
15519.0,2,116,344.61,58.0,0.9523809523809523,382,Churned
15520.0,1,314,343.5,314.0,1.0,1,Active
15521.0,16,4507,7098.24,281.6875,0.7239819004524887,39,Active
15522.0,2,572,397.99,286.0,1.1111111111111112,32,Active
15523.0,16,15633,17259.19,977.0625,0.7350689127105666,83,Active
15524.0,2,28,591.4,14.0,0.10309278350515465,24,Active
15525.0,4,527,890.22,131.75,0.31578947368421056,1,Active
15526.0,2,24,148.44,12.0,2.0,32,Active
15527.0,23,2211,5554.89,96.1304347826087,0.9787234042553191,18,Active
15528.0,1,123,229.33,123.0,1.0,253,Churned
15529.0,12,4271,4783.66,355.9166666666667,0.9703504043126684,22,Active
15530.0,5,1328,1808.68,265.6,0.30549898167006106,21,Active
15531.0,2,1085,1972.39,542.5,2.0,7,Active
15532.0,10,1337,3738.85,133.7,0.5736137667304015,24,Active
15533.0,3,289,807.57,96.33333333333333,1.3043478260869565,18,Active
15534.0,1,63,162.25,63.0,1.0,725,Churned
15535.0,6,314,1044.37,52.333333333333336,0.6545454545454545,172,Churned
15536.0,1,242,259.09,242.0,1.0,408,Churned
15537.0,1,29,110.92,29.0,1.0,162,Churned
15538.0,6,1016,3358.4,169.33333333333334,1.44,537,Churned
15539.0,1,410,538.46,410.0,1.0,6,Active
15540.0,2,444,460.68,222.0,0.16483516483516483,10,Active
15541.0,1,49,85.13000000000001,49.0,1.0,113,Churned
15542.0,3,418,855.71,139.33333333333334,0.4,511,Churned
15543.0,2,167,242.26,83.5,0.3508771929824561,287,Churned
15544.0,20,6745,7807.89,337.25,0.8941877794336811,8,Active
15545.0,2,162,288.96999999999997,81.0,0.189873417721519,53,Active
15546.0,2,198,1079.1000000000001,99.0,2.0,606,Churned
15547.0,26,7278,10057.05,279.9230769230769,1.0758620689655172,6,Active
15548.0,1,64,158.09,64.0,1.0,595,Churned
15549.0,8,936,2334.16,117.0,0.3870967741935484,76,Active
15550.0,12,1139,2211.05,94.91666666666667,0.49180327868852464,3,Active
15551.0,7,796,1679.81,113.71428571428571,0.4093567251461988,36,Active
15552.0,2,166,252.52,83.0,0.14814814814814814,216,Churned
15553.0,1,449,428.93,449.0,1.0,59,Active
15554.0,1,74,217.2,74.0,1.0,277,Churned
15555.0,36,8511,11243.91,236.41666666666666,1.4979195561719834,11,Active
15556.0,1,236,279.77,236.0,1.0,23,Active
15557.0,1,213,468.91,213.0,1.0,28,Active
15558.0,1,73,202.68,73.0,1.0,638,Churned
15559.0,1,526,1109.4,526.0,1.0,567,Churned
15560.0,2,72,153.52,36.0,2.0,397,Churned
15561.0,8,1334,1934.3899999999999,166.75,0.3686635944700461,11,Active
15562.0,3,560,671.4300000000001,186.66666666666666,0.24064171122994651,351,Churned
15563.0,7,3005,2859.46,429.2857142857143,0.3191489361702128,21,Active
15564.0,2,42,70.74000000000001,21.0,0.2830188679245283,462,Churned
15565.0,2,60,173.16000000000003,30.0,2.0,49,Active
15566.0,2,153,227.87,76.5,0.18126888217522658,392,Churned
15567.0,1,223,186.01,223.0,1.0,18,Active
15568.0,3,461,758.29,153.66666666666666,1.2857142857142856,2,Active
15569.0,10,1734,3583.45,173.4,0.5504587155963302,103,Churned
15570.0,25,4079,8736.49,163.16,1.221498371335505,6,Active
15571.0,14,2411,3892.35,172.21428571428572,0.5825242718446602,11,Active
15572.0,10,2089,3965.2,208.9,0.5008347245409015,4,Active
15573.0,5,770,1188.42,154.0,0.2152080344332855,31,Active
15574.0,6,750,1101.44,125.0,0.6293706293706294,177,Churned
15575.0,1,6,30.1,6.0,1.0,619,Churned
15576.0,1,394,921.37,394.0,1.0,37,Active
15577.0,5,120,396.03,24.0,0.2608695652173913,150,Churned
15578.0,1,52,127.1,52.0,1.0,161,Churned
15579.0,5,713,1250.63,142.6,0.4132231404958678,68,Active
15580.0,8,955,1375.39,119.375,0.8191126279863481,376,Churned
15581.0,38,3028,7480.4,79.6842105263158,1.8506493506493504,120,Churned
15582.0,3,453,682.9100000000001,151.0,0.46153846153846156,24,Active
15583.0,1,56,95.96,56.0,1.0,375,Churned
15584.0,6,483,1268.2,80.5,0.2786377708978328,23,Active
15585.0,1,320,455.3,320.0,1.0,176,Churned
15586.0,3,1338,1139.1,446.0,0.8333333333333333,592,Churned
15587.0,7,528,1522.08,75.42857142857143,0.4761904761904762,49,Active
15588.0,1,96,579.6,96.0,1.0,677,Churned
15589.0,3,243,478.53,81.0,1.6666666666666665,255,Churned
15590.0,5,832,1496.6,166.4,0.6696428571428571,381,Churned
15591.0,3,58,217.9,19.333333333333332,0.989010989010989,582,Churned
15592.0,1,354,388.58,354.0,1.0,46,Active
15593.0,1,60,199.8,60.0,1.0,70,Active
15594.0,5,983,1771.78,196.6,0.6880733944954128,15,Active
15595.0,1,144,357.59999999999997,144.0,1.0,487,Churned
15596.0,9,1208,2727.72,134.22222222222223,0.6783919597989949,100,Churned
15597.0,2,393,563.37,196.5,0.1111111111111111,34,Active
15598.0,2,404,548.02,202.0,0.16042780748663102,52,Active
15599.0,3,1098,1250.06,366.0,0.21479713603818615,26,Active
15600.0,4,657,1199.31,164.25,0.7272727272727273,427,Churned
15601.0,30,10395,14191.74,346.5,1.2379642365887207,10,Active
15602.0,16,2292,3137.96,143.25,0.6584362139917695,7,Active
15603.0,2,128,88.48,64.0,0.1054481546572935,78,Active
15604.0,1,159,216.39,159.0,1.0,51,Active
15605.0,9,641,1741.95,71.22222222222223,0.41033434650455924,35,Active
15606.0,17,1615,5230.99,95.0,0.8703071672354948,60,Active
15607.0,9,1470,1708.97,163.33333333333334,0.7417582417582418,336,Churned
15608.0,5,1262,1785.98,252.4,0.38759689922480617,27,Active
15609.0,1,148,298.48,148.0,1.0,183,Churned
15610.0,1,66,112.46000000000001,66.0,1.0,51,Active
15611.0,26,747,2997.28,28.73076923076923,1.1589895988112926,9,Active
15612.0,2,52,195.15,26.0,2.0,35,Active
15613.0,1,700,433.71999999999997,700.0,1.0,609,Churned
15614.0,4,1632,3147.36,408.0,0.6382978723404256,437,Churned
15615.0,47,12090,21373.97,257.2340425531915,1.9421487603305785,9,Active
15616.0,1,137,317.11,137.0,1.0,437,Churned
15617.0,3,485,828.5500000000001,161.66666666666666,0.8108108108108107,395,Churned
15618.0,4,454,776.851,113.5,1.1650485436893205,32,Active
15619.0,1,136,336.4,136.0,1.0,10,Active
15620.0,4,1249,1942.36,312.25,0.3399433427762039,56,Active
15621.0,4,501,1293.03,125.25,4.0,3,Active
15622.0,17,4091,7852.61,240.64705882352942,0.8471760797342193,42,Active
15623.0,8,1087,2437.05,135.875,0.4081632653061224,140,Churned
15624.0,4,357,588.13,89.25,0.8633093525179856,116,Churned
15625.0,9,3020,3236.4,335.55555555555554,0.6164383561643836,103,Churned
15626.0,3,1138,1067.52,379.3333333333333,0.26011560693641617,74,Active
15627.0,2,344,566.9,172.0,0.9230769230769231,456,Churned
15628.0,17,3569,5333.08,209.94117647058823,0.7073509015256587,4,Active
15629.0,4,1518,2240.9,379.5,1.4634146341463414,449,Churned
15630.0,3,987,1481.4,329.0,0.15025041736227046,44,Active
15631.0,1,525,596.67,525.0,1.0,641,Churned
15632.0,8,2109,3285.31,263.625,0.9266409266409267,15,Active
15633.0,13,2048,4335.96,157.53846153846155,1.7647058823529413,508,Churned
15634.0,2,227,554.65,113.5,0.1639344262295082,16,Active
15635.0,1,5,100.35,5.0,1.0,395,Churned
15636.0,4,560,1444.58,140.0,0.25052192066805845,89,Active
15637.0,5,651,797.59,130.2,0.22354694485842028,52,Active
15638.0,6,1134,2265.2,189.0,0.7792207792207793,378,Churned
15639.0,3,849,1065.08,283.0,0.1910828025477707,133,Churned
15640.0,29,12140,23494.31,418.62068965517244,1.2083333333333333,3,Active
15641.0,12,4422,5345.55,368.5,0.5741626794258373,104,Churned
15642.0,1,270,105.78,270.0,1.0,729,Churned
15643.0,3,246,664.0,82.0,1.0,191,Churned
15644.0,4,550,803.54,137.5,1.2765957446808511,165,Churned
15645.0,3,396,1055.17,132.0,0.22167487684729065,18,Active
15646.0,5,821,784.8100000000001,164.2,0.5952380952380952,157,Churned
15647.0,1,124,169.0,124.0,1.0,414,Churned
15648.0,2,218,639.5,109.0,0.9677419354838709,203,Churned
15649.0,4,365,1660.35,91.25,2.4,335,Churned
15650.0,2,210,553.88,105.0,0.5660377358490566,521,Churned
15651.0,5,871,1259.06,174.2,0.26833631484794274,36,Active
15652.0,5,657,1405.94,131.4,0.3816793893129771,90,Active
15653.0,2,1200,877.44,600.0,2.0,92,Churned
15654.0,2,475,922.53,237.5,2.0,8,Active
15655.0,1,324,560.6700000000001,324.0,1.0,242,Churned
15656.0,4,343,748.5,85.75,0.5042016806722689,44,Active
15657.0,1,24,30.0,24.0,1.0,22,Active
15658.0,8,627,2117.27,78.375,0.43956043956043955,189,Churned
15659.0,3,161,532.49,53.666666666666664,0.14778325123152708,43,Active
15660.0,15,1783,2603.69,118.86666666666666,0.6955177743431221,24,Active
15661.0,8,779,1215.95,97.375,0.9195402298850576,316,Churned
15662.0,2,145,283.73,72.5,0.7792207792207791,660,Churned
15663.0,1,106,138.14,106.0,1.0,105,Churned
15664.0,4,530,1254.03,132.5,0.20066889632107024,50,Active
15665.0,5,2777,3987.07,555.4,0.3218884120171674,167,Churned
15666.0,2,469,632.94,234.5,2.0,471,Churned
15667.0,1,240,301.32,240.0,1.0,39,Active
15668.0,1,72,76.32000000000001,72.0,1.0,217,Churned
15669.0,4,342,684.34,85.5,0.5381165919282511,39,Active
15670.0,2,132,325.2,66.0,0.23166023166023167,296,Churned
15671.0,7,1699,2657.13,242.71428571428572,0.8333333333333333,18,Active
15672.0,1,10,45.300000000000004,10.0,1.0,724,Churned
15673.0,9,3274,6204.32,363.77777777777777,0.4761904761904762,87,Active
15674.0,13,3648,6948.2300000000005,280.61538461538464,0.5936073059360731,72,Active
15675.0,4,624,542.04,156.0,0.3726708074534162,80,Active
15676.0,3,2252,3435.76,750.6666666666666,0.33962264150943394,18,Active
15677.0,3,675,1305.6299999999999,225.0,0.21739130434782608,48,Active
15678.0,3,1022,1825.94,340.6666666666667,0.19189765458422176,52,Active
15679.0,4,1170,781.28,292.5,0.759493670886076,23,Active
15680.0,10,2743,4028.69,274.3,0.4120879120879121,8,Active
15681.0,14,1392,2989.7,99.42857142857143,0.7792207792207793,24,Active
15682.0,2,222,318.24,111.0,0.6818181818181819,598,Churned
15683.0,2,332,524.54,166.0,0.16853932584269662,116,Churned
15684.0,3,77,173.95,25.666666666666668,0.4787234042553192,546,Churned
15685.0,1,36,55.980000000000004,36.0,1.0,449,Churned
15686.0,1,72,90.0,72.0,1.0,419,Churned
15687.0,9,1310,2993.1,145.55555555555554,0.8411214953271029,8,Active
15688.0,1,95,190.57,95.0,1.0,418,Churned
15689.0,3,207,521.03,69.0,0.18108651911468812,119,Churned
15690.0,2,408,239.76,204.0,0.625,3,Active
15691.0,4,212,571.3,53.0,0.25,251,Churned
15692.0,1,138,191.04,138.0,1.0,27,Active
15693.0,1,30,37.5,30.0,1.0,658,Churned
15694.0,24,2467,9978.48,102.79166666666667,0.9849521203830369,0,Active
15695.0,4,484,1131.04,121.0,0.2898550724637681,266,Churned
15696.0,13,1386,3881.2200000000003,106.61538461538461,0.6,32,Active
15697.0,1,127,246.75,127.0,1.0,689,Churned
15698.0,1,60,46.2,60.0,1.0,623,Churned
15699.0,1,113,309.65,113.0,1.0,17,Active
15700.0,2,357,696.68,178.5,2.0,171,Churned
15701.0,4,912,1529.0,228.0,1.1111111111111112,1,Active
15702.0,2,103,140.39,51.5,0.29268292682926833,475,Churned
15703.0,1,66,211.5,66.0,1.0,264,Churned
15704.0,6,1709,3734.6600000000003,284.8333333333333,0.4072398190045249,139,Churned
15705.0,1,62,143.1,62.0,1.0,200,Churned
15706.0,4,321,1060.56,80.25,2.3076923076923075,63,Active
15707.0,4,594,916.98,148.5,2.3529411764705883,34,Active
15708.0,9,1465,3887.15,162.77777777777777,0.703125,40,Active
15709.0,2,169,327.85,84.5,0.19672131147540986,283,Churned
15710.0,1,641,898.87,641.0,1.0,416,Churned
15711.0,2,199,420.25,99.5,0.46875,556,Churned
15712.0,12,1277,3472.41,106.41666666666667,0.49382716049382713,8,Active
15713.0,4,451,839.64,112.75,0.20689655172413796,142,Churned
15714.0,5,361,783.96,72.2,0.2762430939226519,11,Active
15715.0,5,246,658.02,49.2,2.380952380952381,555,Churned
15716.0,11,1379,2485.26,125.36363636363636,0.5631399317406143,145,Churned
15717.0,5,224,607.0,44.8,0.41899441340782123,233,Churned
15718.0,1,95,293.79,95.0,1.0,539,Churned
15719.0,31,5356,10195.97,172.7741935483871,1.3191489361702127,32,Active
15720.0,2,327,739.22,163.5,0.11428571428571428,23,Active
15721.0,1,388,471.40000000000003,388.0,1.0,11,Active
15722.0,11,2279,5234.0,207.1818181818182,0.5463576158940397,35,Active
15723.0,4,427,930.7,106.75,0.5741626794258373,364,Churned
15724.0,3,117,310.85,39.0,0.4522613065326633,200,Churned
15725.0,1,221,415.25,221.0,1.0,14,Active
15726.0,1,123,321.91,123.0,1.0,389,Churned
15727.0,15,5908,9371.71,393.8666666666667,0.6736526946107785,16,Active
15728.0,2,132,544.6,66.0,0.9375,379,Churned
15729.0,3,47,192.55,15.666666666666666,0.4736842105263158,212,Churned
15730.0,5,1061,1726.58,212.2,0.4109589041095891,65,Active
15731.0,1,122,125.3,122.0,1.0,553,Churned
15732.0,10,1264,1543.97,126.4,0.6507592190889371,211,Churned
15733.0,1,62,162.3,62.0,1.0,282,Churned
15734.0,4,516,2263.3,129.0,0.2777777777777778,114,Churned
15735.0,1,206,327.68,206.0,1.0,420,Churned
15736.0,2,1208,1767.12,604.0,2.0,434,Churned
15737.0,8,597,1188.12,74.625,1.0526315789473684,14,Active
15738.0,41,9030,13043.32,220.2439024390244,1.732394366197183,18,Active
15739.0,1,472,449.12,472.0,1.0,65,Active
15740.0,1,152,154.88,152.0,1.0,48,Active
15741.0,2,70,208.62,35.0,0.375,457,Churned
15742.0,1,51,156.87,51.0,1.0,618,Churned
15743.0,4,214,775.96,53.5,0.7142857142857143,15,Active
15744.0,1,120,34.8,120.0,1.0,77,Active
15745.0,4,421,1094.59,105.25,0.5529953917050692,18,Active
15746.0,1,178,196.88,178.0,1.0,133,Churned
15747.0,9,1344,2499.81,149.33333333333334,0.3982300884955752,12,Active
15748.0,3,261,609.81,87.0,0.22058823529411764,39,Active
15749.0,3,18028,44534.3,6009.333333333333,0.9278350515463918,234,Churned
15750.0,18,4281,6452.991,237.83333333333334,0.7346938775510204,2,Active
15751.0,11,443,1380.44,40.27272727272727,1.2132352941176472,460,Churned
15752.0,9,2792,3924.91,310.22222222222223,0.6474820143884892,39,Active
15753.0,1,144,79.2,144.0,1.0,304,Churned
15754.0,9,1762,3037.61,195.77777777777777,0.4470198675496689,50,Active
15755.0,17,4034,5993.12,237.2941176470588,0.7034482758620689,9,Active
15756.0,4,241,528.01,60.25,0.6417112299465241,60,Active
15757.0,6,1757,2940.36,292.8333333333333,0.3742203742203742,65,Active
15758.0,1,47,205.25,47.0,1.0,24,Active
15759.0,7,523,830.9300000000001,74.71428571428571,0.40462427745664736,217,Churned
15760.0,2,2,13916.34,1.0,2.0,630,Churned
15761.0,1,31,143.05,31.0,1.0,442,Churned
15762.0,2,251,583.75,125.5,2.0,64,Active
15763.0,2,271,1086.92,135.5,1.3333333333333333,31,Active
15764.0,8,2945,4503.08,368.125,0.6153846153846154,87,Active
15765.0,1,335,370.63,335.0,1.0,666,Churned
15766.0,3,334,831.0600000000001,111.33333333333333,0.14563106796116504,63,Active
15768.0,34,4215,15308.89,123.97058823529412,1.6451612903225805,115,Churned
15769.0,46,49068,88612.52,1066.695652173913,1.9140083217753119,6,Active
15770.0,1,67,321.45,67.0,1.0,612,Churned
15771.0,3,512,1006.54,170.66666666666666,1.0112359550561798,603,Churned
15772.0,1,110,280.88,110.0,1.0,417,Churned
15773.0,2,410,774.52,205.0,0.1488833746898263,5,Active
15774.0,6,465,1288.34,77.5,0.30664395229982966,68,Active
15775.0,2,260,150.5,130.0,0.15544041450777202,244,Churned
15776.0,1,138,241.62,138.0,1.0,132,Churned
15777.0,7,599,1762.61,85.57142857142857,0.6422018348623852,240,Churned
15778.0,1,101,307.95,101.0,1.0,430,Churned
15779.0,2,20,124.08000000000001,10.0,0.8695652173913044,462,Churned
15780.0,3,220,475.28000000000003,73.33333333333333,0.5172413793103449,183,Churned
15781.0,3,180,345.46,60.0,0.3214285714285714,24,Active
15782.0,4,1844,4014.1,461.0,0.2857142857142857,9,Active
15783.0,1,212,246.3,212.0,1.0,10,Active
15784.0,2,381,848.33,190.5,0.29411764705882354,467,Churned
15785.0,16,4479,5969.93,279.9375,0.6946454413892909,32,Active
15786.0,5,5957,8501.62,1191.4,0.30612244897959184,45,Active
15787.0,3,534,933.26,178.0,2.571428571428571,25,Active
15788.0,1,115,221.83,115.0,1.0,508,Churned
15789.0,6,2499,1962.01,416.5,0.6792452830188679,357,Churned
15790.0,1,113,218.75,113.0,1.0,9,Active
15791.0,5,1970,3608.34,394.0,0.2508361204013378,43,Active
15792.0,2,606,933.84,303.0,0.27522935779816515,399,Churned
15793.0,8,1685,2399.57,210.625,0.33195020746887965,14,Active
15794.0,2,288,777.0,144.0,2.0,735,Churned
15795.0,8,1411,1979.8700000000001,176.375,0.4444444444444444,149,Churned
15796.0,17,1733,5171.63,101.94117647058823,0.826580226904376,0,Active
15797.0,6,1281,2821.08,213.5,0.31690140845070425,112,Churned
15798.0,3,915,1535.37,305.0,0.4787234042553192,492,Churned
15799.0,4,1341,1421.34,335.25,0.3508771929824561,75,Active
15800.0,7,575,1227.07,82.14285714285714,0.410958904109589,106,Churned
15801.0,3,570,1063.95,190.0,1.4285714285714286,45,Active
15802.0,1,1,451.42,1.0,1.0,142,Churned
15803.0,4,1030,1929.66,257.5,0.1923076923076923,50,Active
15804.0,13,2565,4206.39,197.30769230769232,1.9696969696969697,0,Active
15805.0,30,6205,10148.93,206.83333333333334,1.2747875354107647,22,Active
15806.0,3,602,784.58,200.66666666666666,0.3913043478260869,45,Active
15807.0,5,1532,1817.52,306.4,0.24390243902439024,49,Active
15808.0,21,6753,17180.25,321.57142857142856,1.4617169373549883,305,Churned
15809.0,7,700,1274.44,100.0,0.4208416833667335,35,Active
15810.0,8,1653,2999.04,206.625,0.40404040404040403,78,Active
15811.0,7,1781,3486.15,254.42857142857142,0.5753424657534247,21,Active
15812.0,12,3450,5201.47,287.5,0.5834683954619125,106,Churned
15813.0,2,603,1303.9099999999999,301.5,1.9354838709677418,207,Churned
15814.0,6,1728,2634.44,288.0,0.3071672354948805,16,Active
15815.0,5,1856,2100.6,371.2,0.7653061224489796,63,Active
15816.0,2,54,144.14999999999998,27.0,2.0,541,Churned
15817.0,3,1596,2766.4,532.0,0.7377049180327869,420,Churned
15818.0,1,284,340.5,284.0,1.0,587,Churned
15819.0,10,2928,3934.79,292.8,0.5154639175257733,48,Active
15820.0,1,128,206.98,128.0,1.0,319,Churned
15821.0,2,202,570.96,101.0,2.0,43,Active
15822.0,6,950,1840.06,158.33333333333334,0.24691358024691357,2,Active
15823.0,3,1774,3882.17,591.3333333333334,0.25139664804469275,371,Churned
15824.0,2,478,890.94,239.0,0.7692307692307692,452,Churned
15825.0,1,220,532.94,220.0,1.0,171,Churned
15826.0,4,1824,2598.28,456.0,0.23483365949119372,55,Active
15827.0,28,1715,3603.14,61.25,1.3397129186602872,72,Active
15828.0,1,367,1108.82,367.0,1.0,374,Churned
15829.0,2,996,636.14,498.0,1.4634146341463414,98,Churned
15830.0,1,415,576.0,415.0,1.0,37,Active
15831.0,3,1092,794.64,364.0,0.33962264150943394,57,Active
15832.0,1,465,836.79,465.0,1.0,253,Churned
15833.0,1,24,80.4,24.0,1.0,737,Churned
15834.0,7,1815,3764.39,259.2857142857143,0.5932203389830508,69,Active
15835.0,4,439,954.09,109.75,0.4195804195804196,43,Active
15836.0,1,26,137.37,26.0,1.0,49,Active
15837.0,2,405,777.01,202.5,0.14285714285714285,64,Active
15838.0,34,64114,73205.5,1885.7058823529412,1.4305750350631137,10,Active
15839.0,3,675,1048.49,225.0,0.7894736842105263,32,Active
15840.0,2,396,355.56,198.0,0.5309734513274337,58,Active
15841.0,9,2391,2742.41,265.6666666666667,0.4109589041095891,72,Active
15842.0,2,296,548.8,148.0,0.44776119402985076,392,Churned
15843.0,1,27,118.95,27.0,1.0,303,Churned
15844.0,1,134,130.73999999999998,134.0,1.0,45,Active
15845.0,11,2128,4426.28,193.45454545454547,0.49698795180722893,17,Active
15846.0,1,79,107.01,79.0,1.0,384,Churned
15847.0,5,643,822.57,128.6,0.24875621890547261,37,Active
15848.0,1,45,137.99,45.0,1.0,621,Churned
15850.0,6,1334,1006.75,222.33333333333334,0.2545968882602546,18,Active
15851.0,1,67,109.73,67.0,1.0,526,Churned
15852.0,3,60,257.26,20.0,0.2647058823529412,186,Churned
15853.0,1,135,110.8,135.0,1.0,51,Active
15854.0,21,1691,5578.28,80.52380952380952,0.8689655172413793,3,Active
15855.0,6,712,1052.72,118.66666666666667,0.5309734513274336,136,Churned
15856.0,52,19550,32275.95,375.96153846153845,2.1311475409836067,3,Active
15857.0,2,584,570.48,292.0,0.14598540145985403,18,Active
15858.0,13,2715,3552.41,208.84615384615384,0.5462184873949579,15,Active
15859.0,1,174,438.46,174.0,1.0,431,Churned
15860.0,17,1259,2361.3,74.05882352941177,0.7369942196531792,40,Active
15861.0,12,3837,4369.2,319.75,0.5397301349325337,11,Active
15862.0,13,1520,2512.29,116.92307692307692,0.5462184873949579,7,Active
15863.0,5,162,355.1,32.4,0.2152080344332855,25,Active
15864.0,7,1486,2180.76,212.28571428571428,0.5865921787709497,21,Active
15865.0,5,1141,2241.42,228.2,0.22658610271903323,40,Active
15866.0,1,124,211.89,124.0,1.0,100,Churned
15867.0,31,5067,8923.3,163.4516129032258,1.2934631432545203,4,Active
15868.0,1,57,94.53,57.0,1.0,582,Churned
15869.0,3,273,321.11,91.0,0.25787965616045844,276,Churned
15870.0,4,504,857.46,126.0,0.29055690072639223,32,Active
15871.0,1,5,33.099999999999994,5.0,1.0,436,Churned
15872.0,4,467,729.25,116.75,0.22429906542056077,14,Active
15873.0,4,1152,313.91999999999996,288.0,4.0,499,Churned
15874.0,21,5102,11284.76,242.95238095238096,0.9890109890109889,63,Active
15875.0,1,74,108.52,74.0,1.0,645,Churned
15876.0,2,886,1449.14,443.0,1.5384615384615383,408,Churned
15877.0,2,368,490.33,184.0,2.0,1,Active
15878.0,2,243,330.77,121.5,0.3508771929824561,561,Churned
15879.0,4,639,1137.8,159.75,0.37854889589905366,403,Churned
15880.0,1,202,329.03000000000003,202.0,1.0,368,Churned
15881.0,5,260,501.39,52.0,2.8846153846153846,311,Churned
15882.0,8,650,1124.66,81.25,0.45283018867924524,198,Churned
15883.0,2,223,396.48,111.5,1.9354838709677418,1,Active
15884.0,2,152,244.60000000000002,76.0,0.19801980198019803,431,Churned
15885.0,15,622,1951.82,41.46666666666667,0.7575757575757576,92,Churned
15886.0,4,667,1052.8700000000001,166.75,0.223463687150838,59,Active
15887.0,3,605,1027.15,201.66666666666666,0.6081081081081081,406,Churned
15888.0,3,139,429.16,46.333333333333336,0.20179372197309417,80,Active
15889.0,8,800,1427.6,100.0,0.4195804195804196,156,Churned
15890.0,5,119,535.65,23.8,0.7142857142857143,394,Churned
15891.0,1,418,511.68,418.0,1.0,226,Churned
15892.0,1,46,128.2,46.0,1.0,668,Churned
