CustomerID,Recency,Frequency,Monetary,Cluster,Segment
15320.0,43,1,267.13,0,At-Risk
15321.0,70,12,6709.7300000000005,2,VIP
15322.0,85,2,1390.86,3,Loyal
15323.0,562,3,434.6,1,Low-Value
15324.0,700,1,140.22000000000003,1,Low-Value
15325.0,103,8,1601.46,3,Loyal
15326.0,333,5,1700.52,3,Loyal
15327.0,52,1,208.75,0,At-Risk
15328.0,407,1,107.24,1,Low-Value
15329.0,38,11,2958.83,3,Loyal
15330.0,31,2,714.9599999999999,0,At-Risk
15331.0,499,3,767.91,1,Low-Value
15332.0,365,6,4892.68,3,Loyal
15333.0,207,1,1028.56,0,At-Risk
15334.0,156,3,350.82,0,At-Risk
15335.0,53,1,170.22,0,At-Risk
15336.0,401,1,240.5,1,Low-Value
15337.0,410,1,373.02,1,Low-Value
15338.0,676,1,277.93,1,Low-Value
15339.0,65,7,1821.02,3,Loyal
15340.0,561,1,105.5,1,Low-Value
15341.0,80,2,2402.72,3,Loyal
15342.0,129,1,406.09,0,At-Risk
15343.0,86,1,364.5,0,At-Risk
15344.0,0,3,563.94,0,At-Risk
15345.0,45,1,393.54,0,At-Risk
15346.0,332,3,596.12,1,Low-Value
15347.0,365,4,1162.0,3,Loyal
15348.0,71,1,158.04,0,At-Risk
15349.0,157,2,463.91,0,At-Risk
15350.0,372,2,547.6,1,Low-Value
15351.0,11,10,3430.22,3,Loyal
15352.0,548,1,111.15,1,Low-Value
15353.0,254,7,2794.47,3,Loyal
15354.0,602,3,284.4,1,Low-Value
15355.0,28,2,277.05,0,At-Risk
15356.0,30,13,3239.57,2,VIP
15358.0,4,42,16425.86,2,VIP
15359.0,662,8,181.35,1,Low-Value
15360.0,39,1,427.93,0,At-Risk
15361.0,361,4,689.07,1,Low-Value
15362.0,448,2,613.08,1,Low-Value
15363.0,372,2,678.11,1,Low-Value
15364.0,95,2,913.19,0,At-Risk
15365.0,25,13,4557.13,2,VIP
15366.0,74,7,2389.08,3,Loyal
15367.0,56,11,5081.33,2,VIP
15368.0,20,2,722.74,0,At-Risk
15369.0,491,11,6251.26,3,Loyal
15370.0,40,8,3739.01,3,Loyal
15371.0,661,1,59.400000000000006,1,Low-Value
15372.0,136,8,6017.0599999999995,3,Loyal
15373.0,7,17,3084.54,2,VIP
15374.0,128,2,307.32,0,At-Risk
15375.0,689,1,60.959999999999994,1,Low-Value
15376.0,39,3,1221.56,3,Loyal
15377.0,382,4,1211.75,1,Low-Value
15378.0,462,2,246.5,1,Low-Value
15379.0,168,8,4877.84,3,Loyal
15380.0,8,11,3248.96,2,VIP
15381.0,213,5,1890.57,3,Loyal
15382.0,14,12,13733.55,2,VIP
15384.0,169,4,2027.79,3,Loyal
15385.0,39,3,942.08,3,Loyal
15386.0,185,1,394.14,0,At-Risk
15387.0,491,1,468.65,1,Low-Value
15388.0,269,1,140.54,0,At-Risk
15389.0,171,5,2733.8,3,Loyal
15390.0,395,2,1216.66,1,Low-Value
15391.0,583,1,289.87,1,Low-Value
15392.0,4,7,2911.62,3,Loyal
15393.0,15,5,891.34,3,Loyal
15394.0,9,11,5286.8,2,VIP
15395.0,325,1,107.45,1,Low-Value
15396.0,112,2,796.38,0,At-Risk
15397.0,289,1,94.0,1,Low-Value
15398.0,15,2,1345.53,0,At-Risk
15399.0,0,3,815.77,0,At-Risk
15400.0,91,8,1302.3,3,Loyal
15401.0,451,2,216.95,1,Low-Value
15402.0,148,6,1830.54,3,Loyal
15403.0,491,2,170.88,1,Low-Value
15404.0,375,1,257.06,1,Low-Value
15405.0,188,2,659.84,0,At-Risk
15406.0,30,4,975.87,3,Loyal
15407.0,33,4,1046.74,3,Loyal
15408.0,263,1,267.18,0,At-Risk
15409.0,720,1,131.25,1,Low-Value
15410.0,83,10,4685.72,2,VIP
15411.0,25,4,1348.93,3,Loyal
15412.0,170,1,190.53,0,At-Risk
15413.0,691,5,6798.72,1,Low-Value
15414.0,9,3,774.9,0,At-Risk
15415.0,312,1,559.61,1,Low-Value
15416.0,64,7,4572.82,3,Loyal
15417.0,84,1,508.8,0,At-Risk
15418.0,424,2,449.42,1,Low-Value
15419.0,24,1,135.86,0,At-Risk
15420.0,433,6,743.0,1,Low-Value
15421.0,58,10,3805.34,2,VIP
15422.0,322,7,1619.97,3,Loyal
15423.0,37,3,266.89,0,At-Risk
15424.0,253,3,597.78,0,At-Risk
15425.0,399,4,1941.12,3,Loyal
15426.0,18,9,2156.35,3,Loyal
15427.0,32,3,1430.54,3,Loyal
15428.0,14,4,762.75,3,Loyal
15429.0,26,2,397.35,0,At-Risk
15430.0,467,2,954.75,1,Low-Value
15431.0,502,1,153.24,1,Low-Value
15432.0,22,2,320.76,0,At-Risk
15433.0,213,2,533.3,0,At-Risk
15434.0,7,11,2567.06,3,Loyal
15435.0,21,1,149.29,0,At-Risk
15436.0,11,3,1067.75,3,Loyal
15437.0,261,2,393.45,0,At-Risk
15438.0,130,1,156.57999999999998,0,At-Risk
15439.0,404,4,1269.05,1,Low-Value
15440.0,54,3,383.68,0,At-Risk
15441.0,395,3,1254.21,1,Low-Value
15442.0,248,1,594.0,0,At-Risk
15443.0,1,14,5114.2300000000005,2,VIP
15444.0,8,2,1411.21,3,Loyal
15445.0,263,2,284.5,0,At-Risk
15446.0,376,3,399.75,1,Low-Value
15447.0,330,5,492.88,1,Low-Value
15448.0,312,2,788.81,1,Low-Value
15449.0,25,3,974.52,3,Loyal
15450.0,29,1,429.84,0,At-Risk
15451.0,433,2,226.86,1,Low-Value
15452.0,29,6,1785.11,3,Loyal
15453.0,1,7,1371.77,3,Loyal
15454.0,361,2,305.99,1,Low-Value
15455.0,597,1,38.25,1,Low-Value
15456.0,282,10,2091.52,3,Loyal
15457.0,261,1,237.07,0,At-Risk
15458.0,24,2,370.44,0,At-Risk
15459.0,416,2,202.83,1,Low-Value
15460.0,353,1,214.26,1,Low-Value
15461.0,460,2,429.7,1,Low-Value
15462.0,93,4,737.05,3,Loyal
15463.0,28,1,126.14,0,At-Risk
15464.0,337,1,1044.65,1,Low-Value
15465.0,19,32,12100.4,2,VIP
15466.0,84,4,1560.46,3,Loyal
15467.0,8,3,524.88,0,At-Risk
15468.0,50,3,1430.48,3,Loyal
15469.0,49,3,874.25,3,Loyal
15470.0,575,1,63.419999999999995,1,Low-Value
15471.0,1,3,1292.01,3,Loyal
15472.0,112,1,371.56,0,At-Risk
15473.0,13,8,2046.0,3,Loyal
15474.0,595,1,150.35,1,Low-Value
15475.0,76,1,454.11,0,At-Risk
15476.0,379,4,2209.98,3,Loyal
15477.0,649,1,368.4,1,Low-Value
15478.0,39,3,1983.48,3,Loyal
15479.0,732,1,147.4,1,Low-Value
15480.0,115,5,6279.0,3,Loyal
15481.0,400,1,1993.34,1,Low-Value
15482.0,15,19,14417.36,2,VIP
15483.0,160,10,817.82,3,Loyal
15484.0,0,6,4652.1,3,Loyal
15485.0,29,7,4810.92,3,Loyal
15486.0,526,1,102.0,1,Low-Value
15487.0,679,1,231.32,1,Low-Value
15488.0,92,5,431.92,0,At-Risk
15489.0,22,8,2419.61,3,Loyal
15490.0,429,1,210.85,1,Low-Value
15491.0,94,6,3100.09,3,Loyal
15492.0,27,2,659.4599999999999,0,At-Risk
15493.0,32,9,4121.68,3,Loyal
15494.0,20,5,3702.6,3,Loyal
15495.0,378,1,246.5,1,Low-Value
15496.0,630,1,146.14,1,Low-Value
15497.0,17,9,8657.39,2,VIP
15498.0,2,44,24972.86,2,VIP
15499.0,723,1,158.65,1,Low-Value
15500.0,7,4,1131.56,3,Loyal
15501.0,404,2,399.95,1,Low-Value
15502.0,15,14,13003.87,2,VIP
15503.0,362,2,257.3,1,Low-Value
15504.0,80,4,402.7,0,At-Risk
15505.0,52,5,3610.96,3,Loyal
15506.0,22,6,2030.33,3,Loyal
15507.0,171,1,475.86,0,At-Risk
15508.0,188,6,1000.27,3,Loyal
15509.0,379,1,152.41,1,Low-Value
15510.0,330,1,250.0,1,Low-Value
15511.0,11,5,900.53,3,Loyal
15512.0,155,4,331.58,0,At-Risk
15513.0,32,35,26437.05,2,VIP
15514.0,11,18,6392.06,2,VIP
15515.0,386,1,171.81,1,Low-Value
15516.0,44,3,62.43,0,At-Risk
15517.0,232,1,267.03,0,At-Risk
15518.0,63,15,4189.99,2,VIP
15519.0,382,2,344.61,1,Low-Value
15520.0,1,1,343.5,0,At-Risk
15521.0,39,16,7098.24,2,VIP
15522.0,32,2,397.99,0,At-Risk
15523.0,83,16,17259.19,2,VIP
15524.0,24,2,591.4,0,At-Risk
15525.0,1,4,890.22,3,Loyal
15526.0,32,2,148.44,0,At-Risk
15527.0,18,23,5554.89,2,VIP
15528.0,253,1,229.33,0,At-Risk
15529.0,22,12,4783.66,2,VIP
15530.0,21,5,1808.68,3,Loyal
15531.0,7,2,1972.39,3,Loyal
15532.0,24,10,3738.85,2,VIP
15533.0,18,3,807.57,0,At-Risk
15534.0,725,1,162.25,1,Low-Value
15535.0,172,6,1044.37,3,Loyal
15536.0,408,1,259.09,1,Low-Value
15537.0,162,1,110.92,0,At-Risk
15538.0,537,6,3358.4,1,Low-Value
15539.0,6,1,538.46,0,At-Risk
15540.0,10,2,460.68,0,At-Risk
15541.0,113,1,85.13000000000001,0,At-Risk
15542.0,511,3,855.71,1,Low-Value
15543.0,287,2,242.26,0,At-Risk
15544.0,8,20,7807.89,2,VIP
15545.0,53,2,288.96999999999997,0,At-Risk
15546.0,606,2,1079.1,1,Low-Value
15547.0,6,26,10057.05,2,VIP
15548.0,595,1,158.09,1,Low-Value
15549.0,76,8,2334.16,3,Loyal
15550.0,3,12,2211.05,3,Loyal
15551.0,36,7,1679.81,3,Loyal
15552.0,216,2,252.52,0,At-Risk
15553.0,59,1,428.93,0,At-Risk
15554.0,277,1,217.2,0,At-Risk
15555.0,11,36,11243.91,2,VIP
15556.0,23,1,279.77,0,At-Risk
15557.0,28,1,468.91,0,At-Risk
15558.0,638,1,202.68,1,Low-Value
15559.0,567,1,1109.4,1,Low-Value
15560.0,397,2,153.52,1,Low-Value
15561.0,11,8,1934.39,3,Loyal
15562.0,351,3,671.4300000000001,1,Low-Value
15563.0,21,7,2859.46,3,Loyal
15564.0,462,2,70.74000000000001,1,Low-Value
15565.0,49,2,173.16000000000005,0,At-Risk
15566.0,392,2,227.87,1,Low-Value
15567.0,18,1,186.01,0,At-Risk
15568.0,2,3,758.29,0,At-Risk
15569.0,103,10,3583.45,3,Loyal
15570.0,6,25,8736.49,2,VIP
15571.0,11,14,3892.35,2,VIP
15572.0,4,10,3965.2,2,VIP
15573.0,31,5,1188.42,3,Loyal
15574.0,177,6,1101.44,3,Loyal
15575.0,619,1,30.1,1,Low-Value
15576.0,37,1,921.37,0,At-Risk
15577.0,150,5,396.03,0,At-Risk
15578.0,161,1,127.1,0,At-Risk
15579.0,68,5,1250.63,3,Loyal
15580.0,376,8,1375.39,3,Loyal
15581.0,120,38,7480.4,2,VIP
15582.0,24,3,682.9100000000001,0,At-Risk
15583.0,375,1,95.96,1,Low-Value
15584.0,23,6,1268.2,3,Loyal
15585.0,176,1,455.3,0,At-Risk
15586.0,592,3,1139.1,1,Low-Value
15587.0,49,7,1522.08,3,Loyal
15588.0,677,1,579.6,1,Low-Value
15589.0,255,3,478.53,0,At-Risk
15590.0,381,5,1496.6,3,Loyal
15591.0,582,3,217.9,1,Low-Value
15592.0,46,1,388.58,0,At-Risk
15593.0,70,1,199.8,0,At-Risk
15594.0,15,5,1771.78,3,Loyal
15595.0,487,1,357.59999999999997,1,Low-Value
15596.0,100,9,2727.72,3,Loyal
15597.0,34,2,563.37,0,At-Risk
15598.0,52,2,548.02,0,At-Risk
15599.0,26,3,1250.06,3,Loyal
15600.0,427,4,1199.31,1,Low-Value
15601.0,10,30,14191.74,2,VIP
15602.0,7,16,3137.96,2,VIP
15603.0,78,2,88.48,0,At-Risk
15604.0,51,1,216.39,0,At-Risk
15605.0,35,9,1741.95,3,Loyal
15606.0,60,17,5230.99,2,VIP
15607.0,336,9,1708.97,3,Loyal
15608.0,27,5,1785.98,3,Loyal
15609.0,183,1,298.48,0,At-Risk
15610.0,51,1,112.46,0,At-Risk
15611.0,9,26,2997.28,2,VIP
15612.0,35,2,195.15,0,At-Risk
15613.0,609,1,433.72,1,Low-Value
15614.0,437,4,3147.36,3,Loyal
15615.0,9,47,21373.97,2,VIP
15616.0,437,1,317.11,1,Low-Value
15617.0,395,3,828.5500000000001,1,Low-Value
15618.0,32,4,776.851,3,Loyal
15619.0,10,1,336.4,0,At-Risk
15620.0,56,4,1942.36,3,Loyal
15621.0,3,4,1293.03,3,Loyal
15622.0,42,17,7852.61,2,VIP
15623.0,140,8,2437.05,3,Loyal
15624.0,116,4,588.13,0,At-Risk
15625.0,103,9,3236.4,3,Loyal
15626.0,74,3,1067.52,3,Loyal
15627.0,456,2,566.9,1,Low-Value
15628.0,4,17,5333.08,2,VIP
15629.0,449,4,2240.9,1,Low-Value
15630.0,44,3,1481.4,3,Loyal
15631.0,641,1,596.67,1,Low-Value
15632.0,15,8,3285.31,3,Loyal
15633.0,508,13,4335.96,3,Loyal
15634.0,16,2,554.65,0,At-Risk
15635.0,395,1,100.35,1,Low-Value
15636.0,89,4,1444.58,3,Loyal
15637.0,52,5,797.59,3,Loyal
15638.0,378,6,2265.2,3,Loyal
15639.0,133,3,1065.08,3,Loyal
15640.0,3,29,23494.31,2,VIP
15641.0,104,12,5345.55,2,VIP
15642.0,729,1,105.78,1,Low-Value
15643.0,191,3,664.0,0,At-Risk
15644.0,165,4,803.54,3,Loyal
15645.0,18,3,1055.17,3,Loyal
15646.0,157,5,784.8100000000001,3,Loyal
15647.0,414,1,169.0,1,Low-Value
15648.0,203,2,639.5,0,At-Risk
15649.0,335,4,1660.35,3,Loyal
15650.0,521,2,553.88,1,Low-Value
15651.0,36,5,1259.06,3,Loyal
15652.0,90,5,1405.94,3,Loyal
15653.0,92,2,877.44,0,At-Risk
15654.0,8,2,922.53,0,At-Risk
15655.0,242,1,560.6700000000001,0,At-Risk
15656.0,44,4,748.5,3,Loyal
15657.0,22,1,30.0,0,At-Risk
15658.0,189,8,2117.27,3,Loyal
15659.0,43,3,532.49,0,At-Risk
15660.0,24,15,2603.69,2,VIP
15661.0,316,8,1215.95,3,Loyal
15662.0,660,2,283.73,1,Low-Value
15663.0,105,1,138.14,0,At-Risk
15664.0,50,4,1254.03,3,Loyal
15665.0,167,5,3987.07,3,Loyal
15666.0,471,2,632.94,1,Low-Value
15667.0,39,1,301.32,0,At-Risk
15668.0,217,1,76.32000000000001,0,At-Risk
15669.0,39,4,684.34,3,Loyal
15670.0,296,2,325.2,0,At-Risk
15671.0,18,7,2657.13,3,Loyal
15672.0,724,1,45.3,1,Low-Value
15673.0,87,9,6204.32,2,VIP
15674.0,72,13,6948.2300000000005,2,VIP
15675.0,80,4,542.04,0,At-Risk
15676.0,18,3,3435.76,3,Loyal
15677.0,48,3,1305.63,3,Loyal
15678.0,52,3,1825.94,3,Loyal
15679.0,23,4,781.28,3,Loyal
15680.0,8,10,4028.69,2,VIP
15681.0,24,14,2989.7,2,VIP
15682.0,598,2,318.24,1,Low-Value
15683.0,116,2,524.54,0,At-Risk
15684.0,546,3,173.95,1,Low-Value
15685.0,449,1,55.98,1,Low-Value
15686.0,419,1,90.0,1,Low-Value
15687.0,8,9,2993.1,3,Loyal
15688.0,418,1,190.57,1,Low-Value
15689.0,119,3,521.03,0,At-Risk
15690.0,3,2,239.76,0,At-Risk
15691.0,251,4,571.3,0,At-Risk
15692.0,27,1,191.04,0,At-Risk
15693.0,658,1,37.5,1,Low-Value
15694.0,0,24,9978.48,2,VIP
15695.0,266,4,1131.04,3,Loyal
15696.0,32,13,3881.22,2,VIP
15697.0,689,1,246.75,1,Low-Value
15698.0,623,1,46.2,1,Low-Value
15699.0,17,1,309.65,0,At-Risk
15700.0,171,2,696.68,0,At-Risk
15701.0,1,4,1529.0,3,Loyal
15702.0,475,2,140.39,1,Low-Value
15703.0,264,1,211.5,0,At-Risk
15704.0,139,6,3734.66,3,Loyal
15705.0,200,1,143.1,0,At-Risk
15706.0,63,4,1060.56,3,Loyal
15707.0,34,4,916.98,3,Loyal
15708.0,40,9,3887.15,3,Loyal
15709.0,283,2,327.85,0,At-Risk
15710.0,416,1,898.87,1,Low-Value
15711.0,556,2,420.25,1,Low-Value
15712.0,8,12,3472.41,2,VIP
15713.0,142,4,839.64,3,Loyal
15714.0,11,5,783.96,3,Loyal
15715.0,555,5,658.02,1,Low-Value
15716.0,145,11,2485.26,3,Loyal
15717.0,233,5,607.0,3,Loyal
15718.0,539,1,293.79,1,Low-Value
15719.0,32,31,10195.97,2,VIP
15720.0,23,2,739.22,0,At-Risk
15721.0,11,1,471.4,0,At-Risk
15722.0,35,11,5234.0,2,VIP
15723.0,364,4,930.7,1,Low-Value
15724.0,200,3,310.85,0,At-Risk
15725.0,14,1,415.25,0,At-Risk
15726.0,389,1,321.91,1,Low-Value
15727.0,16,15,9371.71,2,VIP
15728.0,379,2,544.6,1,Low-Value
15729.0,212,3,192.55,0,At-Risk
15730.0,65,5,1726.58,3,Loyal
15731.0,553,1,125.3,1,Low-Value
15732.0,211,10,1543.97,3,Loyal
15733.0,282,1,162.3,0,At-Risk
15734.0,114,4,2263.3,3,Loyal
15735.0,420,1,327.68,1,Low-Value
15736.0,434,2,1767.12,1,Low-Value
15737.0,14,8,1188.12,3,Loyal
15738.0,18,41,13043.32,2,VIP
15739.0,65,1,449.12,0,At-Risk
15740.0,48,1,154.88,0,At-Risk
15741.0,457,2,208.62,1,Low-Value
15742.0,618,1,156.87,1,Low-Value
15743.0,15,4,775.96,3,Loyal
15744.0,77,1,34.8,0,At-Risk
15745.0,18,4,1094.59,3,Loyal
15746.0,133,1,196.88,0,At-Risk
15747.0,12,9,2499.81,3,Loyal
15748.0,39,3,609.81,0,At-Risk
15749.0,234,3,44534.3,3,Loyal
15750.0,2,18,6452.991,2,VIP
15751.0,460,11,1380.44,3,Loyal
15752.0,39,9,3924.91,3,Loyal
15753.0,304,1,79.2,1,Low-Value
15754.0,50,9,3037.61,3,Loyal
15755.0,9,17,5993.12,2,VIP
15756.0,60,4,528.01,0,At-Risk
15757.0,65,6,2940.36,3,Loyal
15758.0,24,1,205.25,0,At-Risk
15759.0,217,7,830.9300000000001,3,Loyal
15760.0,630,2,13916.34,1,Low-Value
15761.0,442,1,143.05,1,Low-Value
15762.0,64,2,583.75,0,At-Risk
15763.0,31,2,1086.92,0,At-Risk
15764.0,87,8,4503.08,3,Loyal
15765.0,666,1,370.63,1,Low-Value
15766.0,63,3,831.0600000000001,0,At-Risk
15768.0,115,34,15308.89,2,VIP
15769.0,6,46,88612.52,2,VIP
15770.0,612,1,321.45,1,Low-Value
15771.0,603,3,1006.54,1,Low-Value
15772.0,417,1,280.88,1,Low-Value
15773.0,5,2,774.52,0,At-Risk
15774.0,68,6,1288.34,3,Loyal
15775.0,244,2,150.5,0,At-Risk
15776.0,132,1,241.62,0,At-Risk
15777.0,240,7,1762.61,3,Loyal
15778.0,430,1,307.95,1,Low-Value
15779.0,462,2,124.08,1,Low-Value
15780.0,183,3,475.28,0,At-Risk
15781.0,24,3,345.46,0,At-Risk
15782.0,9,4,4014.1,3,Loyal
15783.0,10,1,246.3,0,At-Risk
15784.0,467,2,848.33,1,Low-Value
15785.0,32,16,5969.93,2,VIP
15786.0,45,5,8501.62,3,Loyal
15787.0,25,3,933.26,3,Loyal
15788.0,508,1,221.83,1,Low-Value
15789.0,357,6,1962.01,3,Loyal
15790.0,9,1,218.75,0,At-Risk
15791.0,43,5,3608.34,3,Loyal
15792.0,399,2,933.84,1,Low-Value
15793.0,14,8,2399.57,3,Loyal
15794.0,735,2,777.0,1,Low-Value
15795.0,149,8,1979.87,3,Loyal
15796.0,0,17,5171.63,2,VIP
15797.0,112,6,2821.08,3,Loyal
15798.0,492,3,1535.37,1,Low-Value
15799.0,75,4,1421.34,3,Loyal
15800.0,106,7,1227.07,3,Loyal
15801.0,45,3,1063.95,3,Loyal
15802.0,142,1,451.42,0,At-Risk
15803.0,50,4,1929.66,3,Loyal
15804.0,0,13,4206.39,2,VIP
15805.0,22,30,10148.93,2,VIP
15806.0,45,3,784.58,0,At-Risk
15807.0,49,5,1817.52,3,Loyal
15808.0,305,21,17180.25,2,VIP
15809.0,35,7,1274.44,3,Loyal
15810.0,78,8,2999.04,3,Loyal
15811.0,21,7,3486.15,3,Loyal
15812.0,106,12,5201.47,2,VIP
15813.0,207,2,1303.91,0,At-Risk
15814.0,16,6,2634.44,3,Loyal
15815.0,63,5,2100.6,3,Loyal
15816.0,541,2,144.14999999999998,1,Low-Value
15817.0,420,3,2766.4,1,Low-Value
15818.0,587,1,340.5,1,Low-Value
15819.0,48,10,3934.79,2,VIP
15820.0,319,1,206.98,1,Low-Value
15821.0,43,2,570.96,0,At-Risk
15822.0,2,6,1840.06,3,Loyal
15823.0,371,3,3882.17,3,Loyal
15824.0,452,2,890.94,1,Low-Value
15825.0,171,1,532.94,0,At-Risk
15826.0,55,4,2598.28,3,Loyal
15827.0,72,28,3603.14,2,VIP
15828.0,374,1,1108.82,1,Low-Value
15829.0,98,2,636.14,0,At-Risk
15830.0,37,1,576.0,0,At-Risk
15831.0,57,3,794.64,0,At-Risk
15832.0,253,1,836.79,0,At-Risk
15833.0,737,1,80.4,1,Low-Value
15834.0,69,7,3764.39,3,Loyal
15835.0,43,4,954.09,3,Loyal
15836.0,49,1,137.37,0,At-Risk
15837.0,64,2,777.01,0,At-Risk
15838.0,10,34,73205.5,2,VIP
15839.0,32,3,1048.49,3,Loyal
15840.0,58,2,355.56,0,At-Risk
15841.0,72,9,2742.41,3,Loyal
15842.0,392,2,548.8,1,Low-Value
15843.0,303,1,118.95,1,Low-Value
15844.0,45,1,130.73999999999998,0,At-Risk
15845.0,17,11,4426.28,2,VIP
15846.0,384,1,107.01,1,Low-Value
15847.0,37,5,822.57,3,Loyal
15848.0,621,1,137.99,1,Low-Value
15850.0,18,6,1006.75,3,Loyal
15851.0,526,1,109.73,1,Low-Value
15852.0,186,3,257.26,0,At-Risk
15853.0,51,1,110.8,0,At-Risk
15854.0,3,21,5578.28,2,VIP
15855.0,136,6,1052.72,3,Loyal
15856.0,3,52,32275.95,2,VIP
15857.0,18,2,570.48,0,At-Risk
15858.0,15,13,3552.41,2,VIP
15859.0,431,1,438.46,1,Low-Value
15860.0,40,17,2361.3,2,VIP
15861.0,11,12,4369.2,2,VIP
15862.0,7,13,2512.29,2,VIP
15863.0,25,5,355.1,0,At-Risk
15864.0,21,7,2180.76,3,Loyal
15865.0,40,5,2241.42,3,Loyal
15866.0,100,1,211.89,0,At-Risk
15867.0,4,31,8923.3,2,VIP
15868.0,582,1,94.53,1,Low-Value
15869.0,276,3,321.11,0,At-Risk
15870.0,32,4,857.46,3,Loyal
15871.0,436,1,33.099999999999994,1,Low-Value
15872.0,14,4,729.25,3,Loyal
15873.0,499,4,313.91999999999996,1,Low-Value
15874.0,63,21,11284.76,2,VIP
15875.0,645,1,108.52,1,Low-Value
15876.0,408,2,1449.14,1,Low-Value
15877.0,1,2,490.33,0,At-Risk
15878.0,561,2,330.77,1,Low-Value
15879.0,403,4,1137.8,1,Low-Value
15880.0,368,1,329.03000000000003,1,Low-Value
15881.0,311,5,501.39,3,Loyal
15882.0,198,8,1124.66,3,Loyal
15883.0,1,2,396.48,0,At-Risk
15884.0,431,2,244.6,1,Low-Value
15885.0,92,15,1951.82,2,VIP
15886.0,59,4,1052.87,3,Loyal
15887.0,406,3,1027.15,1,Low-Value
15888.0,80,3,429.16,0,At-Risk
15889.0,156,8,1427.6,3,Loyal
15890.0,394,5,535.65,1,Low-Value
15891.0,226,1,511.68,0,At-Risk
15892.0,668,1,128.2,1,Low-Value
15893.0,481,1,305.28000000000003,1,Low-Value
15894.0,252,2,258.25,0,At-Risk
15895.0,149,1,179.17,0,At-Risk
15897.0,193,2,208.59,0,At-Risk
15898.0,0,25,4996.45,2,VIP
15899.0,368,1,56.25,1,Low-Value
15900.0,23,4,886.57,3,Loyal
15901.0,16,7,687.72,3,Loyal
15902.0,379,1,145.01,1,Low-Value
15903.0,9,12,8939.84,2,VIP
15904.0,7,1,164.68,0,At-Risk
15905.0,542,1,114.69,1,Low-Value
15906.0,19,10,2530.19,3,Loyal
15907.0,3,3,882.72,3,Loyal
15908.0,490,2,758.62,1,Low-Value
15909.0,173,1,191.94,0,At-Risk
15910.0,0,15,2661.17,2,VIP
15911.0,623,8,1700.24,1,Low-Value
15912.0,177,9,1074.7,3,Loyal
15913.0,533,1,6.300000000000001,1,Low-Value
15914.0,377,2,205.99,1,Low-Value
15915.0,401,1,364.45,1,Low-Value
15916.0,15,13,3145.24,2,VIP
15917.0,247,5,530.17,3,Loyal
15918.0,190,3,582.88,0,At-Risk
15919.0,19,2,525.69,0,At-Risk
15920.0,153,9,569.14,3,Loyal
15921.0,172,4,775.26,3,Loyal
15922.0,372,1,369.5,1,Low-Value
15923.0,372,1,127.08,1,Low-Value
15924.0,730,1,102.82,1,Low-Value
15925.0,193,1,207.15,0,At-Risk
15926.0,541,1,134.44,1,Low-Value
15927.0,646,1,106.54,1,Low-Value
15928.0,655,1,293.53,1,Low-Value
15929.0,643,1,594.0,1,Low-Value
15930.0,66,1,426.63,0,At-Risk
15931.0,427,1,239.9,1,Low-Value
15932.0,3,8,2495.87,3,Loyal
15933.0,20,3,1107.46,3,Loyal
15934.0,417,2,2190.66,1,Low-Value
15935.0,238,2,416.86,0,At-Risk
15936.0,378,2,282.79,1,Low-Value
15937.0,63,1,145.35,0,At-Risk
15938.0,111,9,734.81,3,Loyal
15939.0,89,16,9060.39,2,VIP
15940.0,310,1,35.8,1,Low-Value
15941.0,636,1,405.0,1,Low-Value
15942.0,133,1,337.44,0,At-Risk
15943.0,649,2,271.28999999999996,1,Low-Value
15944.0,276,4,2164.24,3,Loyal
15945.0,364,4,646.27,1,Low-Value
15946.0,502,3,2304.18,1,Low-Value
15947.0,82,1,1708.24,0,At-Risk
15948.0,7,3,1509.09,3,Loyal
15949.0,16,2,364.72,0,At-Risk
15950.0,31,10,7120.91,2,VIP
15951.0,8,3,1013.17,3,Loyal
15952.0,33,4,781.91,3,Loyal
15953.0,14,18,3440.34,2,VIP
15954.0,588,1,190.75,1,Low-Value
15955.0,23,22,8085.98,2,VIP
15956.0,550,2,617.6,1,Low-Value
15957.0,31,3,921.25,3,Loyal
15958.0,73,4,462.12,0,At-Risk
15959.0,681,3,542.89,1,Low-Value
15960.0,373,4,410.95,1,Low-Value
15961.0,378,1,451.29,1,Low-Value
15962.0,448,1,289.48,1,Low-Value
15963.0,19,2,470.76,0,At-Risk
15964.0,662,1,269.21000000000004,1,Low-Value
15965.0,16,13,2771.94,2,VIP
15966.0,450,1,426.53,1,Low-Value
15967.0,22,12,2966.0,2,VIP
15968.0,387,1,404.55,1,Low-Value
15969.0,2,5,1127.05,3,Loyal
15970.0,303,2,1017.32,0,At-Risk
15971.0,17,18,5902.83,2,VIP
15972.0,455,5,1769.33,1,Low-Value
15973.0,366,3,680.62,1,Low-Value
15974.0,38,7,3442.15,3,Loyal
15975.0,83,1,371.01,0,At-Risk
15976.0,164,6,1694.41,3,Loyal
15977.0,16,2,1054.73,0,At-Risk
15978.0,76,3,3279.42,3,Loyal
15979.0,602,1,329.21999999999997,1,Low-Value
15980.0,88,7,6543.68,3,Loyal
15981.0,24,21,9362.77,2,VIP
15982.0,604,1,324.51,1,Low-Value
15983.0,21,8,3110.37,3,Loyal
15984.0,2,30,8393.02,2,VIP
15985.0,122,7,2715.28,3,Loyal
15986.0,29,2,354.42,0,At-Risk
15987.0,11,8,1535.99,3,Loyal
